PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;79;57;10;28079057_10_47;2021;4;12;3;V;3;V;3;V;1;V;1;V;3;V;3;V;4;V;6;V;7;V;8;V;8;V;6;V;5;V;4;V;8;V;6;V;1;V;4;V;8;V;6;V;8;V;7;V;13;V
28;79;57;10;28079057_10_47;2021;4;13;15;V;8;V;6;V;7;V;6;V;6;V;7;V;6;V;9;V;16;V;13;V;12;V;13;V;12;V;8;V;8;V;6;V;8;V;5;V;5;V;9;V;10;V;4;V;7;V
28;79;57;10;28079057_10_47;2021;4;14;4;V;4;V;7;V;4;V;7;V;8;V;8;V;7;V;9;V;15;V;12;V;13;V;13;V;15;V;20;V;14;V;15;V;11;V;19;V;20;V;10;V;15;V;11;V;11;V
28;79;57;10;28079057_10_47;2021;4;15;5;V;7;V;12;V;11;V;10;V;12;V;14;V;15;V;17;V;17;V;19;V;21;V;18;V;18;V;19;V;11;V;11;V;18;V;16;V;17;V;18;V;14;V;14;V;13;V
28;79;57;10;28079057_10_47;2021;4;16;13;V;11;V;5;V;5;V;3;V;7;V;8;V;9;V;11;V;17;V;15;V;15;V;15;V;16;V;16;V;15;V;10;V;12;V;9;V;11;V;11;V;8;V;9;V;10;V
28;79;57;10;28079057_10_47;2021;4;17;9;V;8;V;10;V;9;V;9;V;8;V;11;V;11;V;11;V;12;V;13;V;9;V;9;V;14;V;15;V;11;V;13;V;15;V;9;V;8;V;5;V;7;V;10;V;9;V
28;79;57;10;28079057_10_47;2021;4;18;12;V;11;V;7;V;9;V;12;V;11;V;10;V;12;V;15;V;16;V;12;V;12;V;12;V;12;V;12;V;11;V;15;V;15;V;9;V;8;V;14;V;14;V;12;V;13;V
28;79;57;10;28079057_10_47;2021;4;19;13;V;16;V;17;V;14;V;10;V;11;V;13;V;12;V;12;V;19;V;19;V;16;V;20;V;24;V;21;V;17;V;13;V;9;V;10;V;9;V;11;V;10;V;8;V;9;V
28;79;57;10;28079057_10_47;2021;4;20;9;V;7;V;10;V;11;V;8;V;11;V;12;V;13;V;14;V;18;V;24;V;27;V;19;V;22;V;26;V;25;V;14;V;10;V;6;V;8;V;13;V;13;V;9;V;9;V
28;79;57;10;28079057_10_47;2021;4;21;8;V;7;V;4;V;1;V;2;V;2;V;6;V;7;V;8;V;10;V;10;V;8;V;7;V;12;V;19;V;22;V;12;V;7;V;13;V;12;V;12;V;8;V;6;V;4;V
28;79;57;10;28079057_10_47;2021;4;22;3;V;3;V;6;V;9;V;3;V;2;V;1;V;1;V;3;V;4;V;5;V;4;V;1;V;3;V;1;V;5;V;4;V;7;V;11;V;1;V;7;V;7;V;3;V;4;V
28;79;57;10;28079057_10_47;2021;4;23;2;V;2;V;5;V;4;V;3;V;5;V;7;V;11;V;8;V;5;V;5;V;6;V;5;V;7;V;6;V;5;V;5;V;6;V;5;V;7;V;8;V;6;V;7;V;8;V
28;79;57;10;28079057_10_47;2021;4;24;9;V;5;V;7;V;10;V;6;V;7;V;10;V;12;V;9;V;10;V;9;V;9;V;7;V;9;V;12;V;5;V;9;V;9;V;7;V;8;V;8;V;7;V;15;V;14;V
28;79;57;10;28079057_10_47;2021;4;25;15;V;5;V;10;V;7;V;3;V;10;V;5;V;8;V;11;V;9;V;5;V;7;V;14;V;12;V;5;V;8;V;13;V;12;V;12;V;12;V;11;V;16;V;15;V;19;V
28;79;57;10;28079057_10_47;2021;4;26;7;V;17;V;17;V;13;V;15;V;14;V;11;V;10;V;11;V;23;V;28;V;24;V;22;V;24;V;20;V;14;V;10;V;10;V;5;V;8;V;3;V;12;V;9;V;8;V
28;79;57;10;28079057_10_47;2021;4;27;7;V;7;V;1;V;7;V;7;V;6;V;11;V;17;V;23;V;24;V;24;V;28;V;30;V;31;V;22;V;22;V;17;V;12;V;13;V;6;V;8;V;10;V;5;V;3;V
28;79;57;10;28079057_10_47;2021;4;28;4;V;5;V;7;V;4;V;2;V;2;V;10;V;8;V;12;V;16;V;22;V;31;V;34;V;16;V;11;V;8;V;12;V;9;V;14;V;2;V;3;V;5;V;8;V;7;V
28;79;57;10;28079057_10_47;2021;4;29;5;V;6;V;3;V;3;V;4;V;5;V;5;V;2;V;8;V;9;V;11;V;6;V;7;V;9;V;7;V;13;V;11;V;11;V;17;V;13;V;9;V;8;V;8;V;8;V
28;79;57;10;28079057_10_47;2021;4;30;8;V;8;V;9;V;9;V;9;V;11;V;12;V;13;V;17;V;29;V;33;V;27;V;28;V;15;V;12;V;10;V;11;V;8;V;9;V;8;V;12;V;7;V;7;V;7;V
28;79;57;12;28079057_12_8;2021;4;1;11;V;14;V;11;V;9;V;8;V;9;V;10;V;16;V;17;V;20;V;17;V;16;V;16;V;11;V;9;V;9;V;9;V;9;V;11;V;14;V;26;V;42;V;32;V;23;V
28;79;57;12;28079057_12_8;2021;4;2;10;V;8;V;8;V;6;V;6;V;7;V;9;V;13;V;16;V;19;V;23;V;13;V;21;V;20;V;17;V;7;V;8;V;18;V;22;V;24;V;38;V;72;V;52;V;37;V
28;79;57;12;28079057_12_8;2021;4;3;25;V;43;V;31;V;16;V;13;V;13;V;15;V;14;V;18;V;17;V;29;V;34;V;23;V;21;V;12;V;10;V;6;V;13;V;37;V;23;V;29;V;70;V;56;V;62;V
28;79;57;12;28079057_12_8;2021;4;4;37;V;12;V;7;V;7;V;7;V;8;V;10;V;11;V;15;V;10;V;11;V;9;V;13;V;12;V;12;V;9;V;9;V;10;V;13;V;17;V;38;V;120;V;196;V;68;V
28;79;57;12;28079057_12_8;2021;4;5;12;V;9;V;8;V;8;V;9;V;11;V;17;V;32;V;51;V;38;V;28;V;23;V;24;V;34;V;40;V;36;V;25;V;21;V;18;V;22;V;32;V;35;V;53;V;46;V
28;79;57;12;28079057_12_8;2021;4;6;19;V;16;V;16;V;18;V;37;V;45;V;34;V;34;V;69;V;71;V;87;V;125;V;96;V;71;V;42;V;17;V;15;V;19;V;18;V;20;V;25;V;28;V;23;V;15;V
28;79;57;12;28079057_12_8;2021;4;7;8;V;7;V;6;V;6;V;6;V;6;V;8;V;16;V;33;V;31;V;32;V;34;V;19;V;17;V;16;V;12;V;26;V;35;V;36;V;38;V;57;V;81;V;18;V;12;V
28;79;57;12;28079057_12_8;2021;4;8;10;V;10;V;6;V;6;V;6;V;7;V;10;V;18;V;36;V;35;V;29;V;22;V;22;V;18;V;16;V;28;V;33;V;33;V;32;V;34;V;31;V;25;V;27;V;29;V
28;79;57;12;28079057_12_8;2021;4;9;12;V;17;V;13;V;14;V;9;V;10;V;18;V;18;V;31;V;46;V;54;V;36;V;23;V;24;V;26;V;25;V;23;V;25;V;25;V;25;V;30;V;45;V;36;V;21;V
28;79;57;12;28079057_12_8;2021;4;10;18;V;11;V;11;V;10;V;10;V;11;V;11;V;19;V;23;V;42;V;47;V;18;V;18;V;18;V;31;V;18;V;12;V;8;V;11;V;14;V;18;V;29;V;15;V;34;V
28;79;57;12;28079057_12_8;2021;4;11;15;V;11;V;16;V;17;V;8;V;7;V;9;V;10;V;13;V;13;V;12;V;11;V;11;V;10;V;17;V;11;V;12;V;12;V;11;V;12;V;14;V;11;V;8;V;7;V
28;79;57;12;28079057_12_8;2021;4;12;6;V;5;V;5;V;5;V;5;V;6;V;12;V;22;V;29;V;17;V;12;V;11;V;12;V;11;V;12;V;9;V;12;V;15;V;17;V;27;V;37;V;47;V;58;V;75;V
28;79;57;12;28079057_12_8;2021;4;13;54;V;19;V;13;V;13;V;12;V;14;V;20;V;46;V;75;V;76;V;39;V;62;V;75;V;36;V;24;V;22;V;23;V;22;V;21;V;18;V;19;V;21;V;14;V;13;V
28;79;57;12;28079057_12_8;2021;4;14;11;V;9;V;7;V;8;V;9;V;10;V;18;V;34;V;71;V;49;V;36;V;23;V;15;V;11;V;11;V;13;V;16;V;22;V;17;V;19;V;23;V;26;V;14;V;15;V
28;79;57;12;28079057_12_8;2021;4;15;11;V;10;V;9;V;9;V;9;V;9;V;15;V;30;V;41;V;43;V;42;V;32;V;29;V;24;V;21;V;21;V;23;V;22;V;34;V;41;V;30;V;31;V;27;V;19;V
28;79;57;12;28079057_12_8;2021;4;16;14;V;11;V;11;V;11;V;11;V;9;V;17;V;27;V;42;V;55;V;38;V;28;V;23;V;31;V;27;V;18;V;17;V;18;V;19;V;27;V;31;V;23;V;19;V;14;V
28;79;57;12;28079057_12_8;2021;4;17;8;V;8;V;7;V;7;V;8;V;8;V;9;V;16;V;18;V;12;V;14;V;15;V;17;V;24;V;17;V;14;V;13;V;15;V;13;V;17;V;23;V;26;V;28;V;33;V
28;79;57;12;28079057_12_8;2021;4;18;15;V;9;V;8;V;7;V;7;V;8;V;8;V;11;V;16;V;23;V;10;V;9;V;11;V;15;V;21;V;12;V;11;V;10;V;10;V;17;V;21;V;28;V;37;V;37;V
28;79;57;12;28079057_12_8;2021;4;19;37;V;43;V;36;V;15;V;12;V;13;V;22;V;38;V;75;V;84;V;35;V;39;V;58;V;51;V;42;V;16;V;14;V;18;V;21;V;23;V;19;V;22;V;22;V;14;V
28;79;57;12;28079057_12_8;2021;4;20;18;V;22;V;23;V;27;V;31;V;23;V;22;V;71;V;81;V;77;V;72;V;58;V;51;V;53;V;37;V;43;V;27;V;28;V;40;V;44;V;47;V;47;V;28;V;16;V
28;79;57;12;28079057_12_8;2021;4;21;13;V;10;V;8;V;9;V;8;V;13;V;38;V;47;V;62;V;43;V;22;V;15;V;13;V;19;V;29;V;22;V;22;V;18;V;18;V;17;V;19;V;22;V;14;V;13;V
28;79;57;12;28079057_12_8;2021;4;22;12;V;11;V;9;V;9;V;8;V;8;V;18;V;31;V;56;V;58;V;39;V;25;V;26;V;22;V;18;V;18;V;21;V;20;V;26;V;30;V;33;V;29;V;29;V;23;V
28;79;57;12;28079057_12_8;2021;4;23;15;V;18;V;11;V;10;V;8;V;9;V;18;V;41;V;43;V;27;V;18;V;17;V;29;V;19;V;15;V;17;V;14;V;12;V;17;V;18;V;16;V;17;V;20;V;23;V
28;79;57;12;28079057_12_8;2021;4;24;19;V;16;V;11;V;7;V;13;V;11;V;10;V;25;V;21;V;11;V;12;V;11;V;15;V;11;V;14;V;9;V;10;V;11;V;10;V;13;V;15;V;19;V;23;V;18;V
28;79;57;12;28079057_12_8;2021;4;25;15;V;11;V;9;V;11;V;6;V;8;V;7;V;9;V;11;V;12;V;12;V;16;V;33;V;26;V;29;V;28;V;28;V;26;V;17;V;26;V;27;V;44;V;22;V;17;V
28;79;57;12;28079057_12_8;2021;4;26;19;V;18;V;17;V;17;V;15;V;12;V;16;V;40;V;84;V;111;V;92;V;57;V;42;V;35;V;18;V;14;V;19;V;24;V;22;V;26;V;39;V;50;V;27;V;19;V
28;79;57;12;28079057_12_8;2021;4;27;16;V;14;V;18;V;23;V;38;V;32;V;26;V;74;V;92;V;108;V;75;V;74;V;111;V;69;V;46;V;37;V;27;V;35;V;33;V;43;V;35;V;34;V;39;V;14;V
28;79;57;12;28079057_12_8;2021;4;28;15;V;25;V;24;V;16;V;19;V;20;V;44;V;63;V;85;V;83;V;96;V;127;V;82;V;21;V;19;V;16;V;22;V;16;V;16;V;17;V;16;V;17;V;16;V;13;V
28;79;57;12;28079057_12_8;2021;4;29;10;V;9;V;7;V;8;V;8;V;8;V;15;V;32;V;44;V;46;V;36;V;26;V;20;V;18;V;14;V;15;V;14;V;14;V;13;V;14;V;16;V;17;V;18;V;14;V
28;79;57;12;28079057_12_8;2021;4;30;11;V;10;V;11;V;10;V;20;V;28;V;39;V;48;V;106;V;136;V;101;V;101;V;59;V;22;V;15;V;17;V;17;V;18;V;21;V;22;V;29;V;24;V;34;V;27;V
28;79;58;7;28079058_7_8;2021;4;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;4;V;3;V;5;V;1;V
28;79;58;7;28079058_7_8;2021;4;2;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;3;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;4;V;4;V;3;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;2;V;2;V
28;79;58;7;28079058_7_8;2021;4;4;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;4;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;5;1;V;1;V;1;V;1;V;1;V;1;V;1;V;6;V;3;V;3;V;3;V;2;V;4;V;4;V;3;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;6;1;V;1;V;1;V;1;V;1;V;1;V;3;V;10;V;17;V;12;V;14;V;6;V;15;V;11;V;2;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;7;1;V;1;V;1;V;1;V;1;V;1;V;2;V;7;V;7;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;3;V;1;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;8;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V;2;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;9;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;5;V;4;V;3;V;4;V;4;V;4;V;1;V;2;V;1;V;2;V;2;V;1;V;2;V
28;79;58;7;28079058_7_8;2021;4;10;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;6;V;3;V;3;V;2;V;1;V;1;V;1;V;2;V;1;V;1;V;2;V;2;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;11;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;12;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;13;1;V;1;V;1;V;1;V;1;V;1;V;4;V;10;V;7;V;4;V;4;V;3;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;14;1;V;1;V;1;V;1;V;1;V;1;V;4;V;24;V;11;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;15;1;V;1;V;1;V;1;V;1;V;1;V;2;V;10;V;3;V;5;V;3;V;1;V;2;V;4;V;2;V;2;V;2;V;1;V;3;V;1;V;1;V;1;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;16;1;V;1;V;1;V;1;V;1;V;1;V;1;V;5;V;3;V;3;V;5;V;4;V;5;V;5;V;4;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;17;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;18;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;19;1;V;1;V;1;V;1;V;1;V;1;V;2;V;16;V;8;V;6;V;11;V;9;V;5;V;6;V;6;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;20;1;V;1;V;1;V;1;V;1;V;1;V;2;V;12;V;7;V;5;V;16;V;9;V;8;V;11;V;6;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;21;1;V;1;V;1;V;1;V;1;V;1;V;5;V;25;V;11;V;10;V;1;V;1;V;1;V;4;V;4;V;2;N;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;22;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;23;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;24;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;25;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;26;1;V;1;V;1;V;1;V;1;V;1;V;3;V;17;V;15;V;13;V;11;V;6;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;27;1;V;1;V;1;V;1;V;1;V;1;V;6;V;18;V;9;V;4;V;3;V;3;V;8;V;28;V;15;V;5;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;28;1;V;1;V;1;V;1;V;1;V;1;V;3;V;27;V;14;V;5;V;8;V;4;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;29;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;58;7;28079058_7_8;2021;4;30;1;V;1;V;1;V;1;V;1;V;1;V;4;V;17;V;4;V;9;V;16;V;15;V;5;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;79;58;8;28079058_8_8;2021;4;1;11;V;8;V;7;V;5;V;6;V;7;V;9;V;11;V;17;V;16;V;8;V;11;V;7;V;9;V;11;V;7;V;7;V;9;V;8;V;11;V;22;V;25;V;34;V;24;V
28;79;58;8;28079058_8_8;2021;4;2;13;V;13;V;10;V;8;V;8;V;8;V;8;V;9;V;14;V;15;V;11;V;7;V;6;V;8;V;7;V;4;V;4;V;8;V;6;V;7;V;14;V;14;V;11;V;13;V
28;79;58;8;28079058_8_8;2021;4;3;9;V;7;V;5;V;5;V;5;V;5;V;6;V;7;V;7;V;7;V;9;V;6;V;9;V;7;V;7;V;6;V;7;V;11;V;15;V;12;V;19;V;21;V;17;V;15;V
28;79;58;8;28079058_8_8;2021;4;4;9;V;8;V;6;V;5;V;5;V;5;V;6;V;7;V;10;V;5;V;5;V;6;V;6;V;6;V;5;V;5;V;5;V;6;V;7;V;11;V;35;V;33;V;27;V;15;V
28;79;58;8;28079058_8_8;2021;4;5;11;V;7;V;6;V;5;V;4;V;5;V;13;V;28;V;20;V;15;V;14;V;11;V;18;V;20;V;20;V;22;V;17;V;11;V;9;V;8;V;15;V;26;V;20;V;16;V
28;79;58;8;28079058_8_8;2021;4;6;9;V;8;V;7;V;6;V;6;V;7;V;14;V;22;V;27;V;21;V;36;V;28;V;43;V;43;V;15;V;7;V;7;V;7;V;9;V;10;V;17;V;27;V;19;V;12;V
28;79;58;8;28079058_8_8;2021;4;7;12;V;10;V;6;V;5;V;6;V;4;V;13;V;31;V;31;V;13;V;10;V;8;V;7;V;7;V;5;V;12;V;17;V;19;V;23;V;22;V;47;V;37;V;22;V;9;V
28;79;58;8;28079058_8_8;2021;4;8;7;V;7;V;7;V;5;V;4;V;4;V;8;V;19;V;23;V;21;V;12;V;15;V;15;V;14;V;13;V;15;V;18;V;20;V;20;V;23;V;29;V;28;V;23;V;18;V
28;79;58;8;28079058_8_8;2021;4;9;13;V;8;V;10;V;8;V;9;V;8;V;14;V;19;V;24;V;36;V;40;V;40;V;34;V;27;V;27;V;22;V;22;V;19;V;16;V;13;V;24;V;24;V;17;V;17;V
28;79;58;8;28079058_8_8;2021;4;10;10;V;8;V;7;V;6;V;6;V;7;V;9;V;12;V;13;V;11;V;22;V;22;V;15;V;13;V;11;V;11;V;6;V;6;V;4;V;6;V;15;V;29;V;6;V;11;V
28;79;58;8;28079058_8_8;2021;4;11;9;V;7;V;6;V;6;V;5;V;3;V;3;V;4;V;4;V;4;V;4;V;4;V;3;V;5;V;5;V;4;V;3;V;3;V;4;V;4;V;7;V;8;V;5;V;3;V
28;79;58;8;28079058_8_8;2021;4;12;3;V;3;V;3;V;2;V;2;V;4;V;16;V;14;V;8;V;8;V;5;V;5;V;5;V;7;V;6;V;7;V;7;V;7;V;7;V;10;V;19;V;27;V;25;V;18;V
28;79;58;8;28079058_8_8;2021;4;13;13;V;12;V;11;V;10;V;9;V;7;V;17;V;35;V;27;V;20;V;27;V;28;V;20;V;9;V;15;V;8;V;6;V;7;V;6;V;7;V;11;V;9;V;9;V;11;V
28;79;58;8;28079058_8_8;2021;4;14;7;V;6;V;5;V;5;V;5;V;6;V;18;V;41;V;35;V;12;V;12;V;8;V;6;V;7;V;9;V;9;V;9;V;15;V;18;V;19;V;18;V;15;V;6;V;5;V
28;79;58;8;28079058_8_8;2021;4;15;5;V;5;V;5;V;4;V;5;V;5;V;16;V;38;V;26;V;32;V;28;V;17;V;22;V;20;V;15;V;18;V;21;V;18;V;21;V;20;V;17;V;21;V;21;V;18;V
28;79;58;8;28079058_8_8;2021;4;16;14;V;13;V;8;V;6;V;6;V;6;V;15;V;35;V;31;V;26;V;44;V;24;V;23;V;23;V;20;V;12;V;7;V;6;V;6;V;7;V;9;V;12;V;16;V;8;V
28;79;58;8;28079058_8_8;2021;4;17;4;V;4;V;4;V;4;V;4;V;5;V;9;V;12;V;14;V;7;V;7;V;6;V;6;V;8;V;9;V;7;V;8;V;8;V;7;V;7;V;8;V;10;V;23;V;20;V
28;79;58;8;28079058_8_8;2021;4;18;9;V;7;V;7;V;6;V;5;V;5;V;7;V;8;V;12;V;7;V;5;V;5;V;5;V;8;V;11;V;9;V;9;V;9;V;9;V;11;V;12;V;23;V;25;V;17;V
28;79;58;8;28079058_8_8;2021;4;19;11;V;9;V;8;V;7;V;7;V;7;V;15;V;35;V;24;V;19;V;39;V;41;V;30;V;31;V;20;V;11;V;4;V;5;V;7;V;9;V;9;V;10;V;11;V;9;V
28;79;58;8;28079058_8_8;2021;4;20;9;V;9;V;8;V;7;V;6;V;7;V;12;V;27;V;20;V;23;V;46;V;34;V;32;V;46;V;33;V;16;V;8;V;7;V;7;V;6;V;11;V;26;V;26;V;10;V
28;79;58;8;28079058_8_8;2021;4;21;7;V;6;V;4;V;4;V;5;V;5;V;11;V;22;V;14;V;15;V;6;V;6;V;9;V;14;V;19;V;10;N;7;V;6;V;4;V;4;V;6;V;7;V;6;V;7;V
28;79;58;8;28079058_8_8;2021;4;22;8;V;6;V;5;V;8;V;3;V;3;V;8;V;19;V;11;V;9;V;6;V;7;V;7;V;7;V;7;V;6;V;5;V;13;V;7;V;8;V;10;V;13;V;12;V;9;V
28;79;58;8;28079058_8_8;2021;4;23;8;V;5;V;7;V;9;V;7;V;4;V;11;V;31;V;18;V;14;V;16;V;18;V;15;V;16;V;14;V;13;V;11;V;9;V;10;V;9;V;14;V;13;V;13;V;15;V
28;79;58;8;28079058_8_8;2021;4;24;12;V;9;V;8;V;5;V;4;V;7;V;9;V;12;V;16;V;8;V;6;V;6;V;7;V;7;V;7;V;7;V;7;V;8;V;8;V;8;V;13;V;18;V;12;V;10;V
28;79;58;8;28079058_8_8;2021;4;25;12;V;7;V;4;V;4;V;3;V;3;V;4;V;4;V;6;V;4;V;6;V;7;V;18;V;14;V;10;V;10;V;9;V;7;V;11;V;10;V;13;V;11;V;9;V;7;V
28;79;58;8;28079058_8_8;2021;4;26;5;V;7;V;5;V;4;V;4;V;5;V;14;V;25;V;24;V;28;V;33;V;27;V;16;V;10;V;7;V;5;V;5;V;6;V;9;V;7;V;13;V;25;V;13;V;9;V
28;79;58;8;28079058_8_8;2021;4;27;7;V;7;V;6;V;5;V;5;V;6;V;8;V;14;V;12;V;15;V;16;V;17;V;27;V;52;V;48;V;28;V;19;V;14;V;7;V;10;V;12;V;14;V;6;V;5;V
28;79;58;8;28079058_8_8;2021;4;28;4;V;4;V;4;V;5;V;7;V;7;V;13;V;24;V;17;V;15;V;26;V;20;V;9;V;7;V;6;V;4;V;4;V;3;V;4;V;3;V;5;V;8;V;8;V;9;V
28;79;58;8;28079058_8_8;2021;4;29;7;V;6;V;3;V;3;V;3;V;3;V;5;V;10;V;13;V;12;V;10;V;6;V;4;V;5;V;4;V;4;V;3;V;3;V;4;V;4;V;5;V;6;V;8;V;12;V
28;79;58;8;28079058_8_8;2021;4;30;9;V;6;V;5;V;5;V;4;V;4;V;12;V;25;V;14;V;22;V;33;V;36;V;22;V;11;V;8;V;7;V;7;V;6;V;7;V;7;V;11;V;10;V;14;V;9;V
28;79;58;12;28079058_12_8;2021;4;1;12;V;9;V;9;V;6;V;7;V;8;V;11;V;13;V;18;V;17;V;9;V;13;V;8;V;11;V;12;V;9;V;9;V;11;V;9;V;13;V;28;V;30;V;42;V;25;V
28;79;58;12;28079058_12_8;2021;4;2;15;V;15;V;11;V;10;V;10;V;10;V;10;V;11;V;16;V;16;V;13;V;8;V;7;V;10;V;8;V;6;V;5;V;10;V;8;V;8;V;16;V;16;V;13;V;15;V
28;79;58;12;28079058_12_8;2021;4;3;10;V;8;V;6;V;7;V;7;V;7;V;9;V;11;V;13;V;13;V;14;V;8;V;11;V;9;V;9;V;7;V;8;V;13;V;17;V;14;V;21;V;23;V;20;V;18;V
28;79;58;12;28079058_12_8;2021;4;4;11;V;9;V;8;V;6;V;6;V;7;V;8;V;9;V;15;V;7;V;7;V;7;V;7;V;7;V;7;V;6;V;7;V;8;V;9;V;12;V;38;V;35;V;29;V;17;V
28;79;58;12;28079058_12_8;2021;4;5;13;V;8;V;7;V;6;V;6;V;6;V;15;V;37;V;25;V;20;V;18;V;13;V;24;V;26;V;25;V;26;V;19;V;12;V;10;V;10;V;17;V;27;V;22;V;18;V
28;79;58;12;28079058_12_8;2021;4;6;11;V;9;V;8;V;7;V;7;V;8;V;19;V;38;V;53;V;40;V;57;V;38;V;65;V;59;V;18;V;8;V;8;V;8;V;13;V;11;V;19;V;29;V;20;V;13;V
